Answer ID,Answer,Attachment Ids,NodeID,Node Title,Parent ID,ParentTitle
488_node_39_1583934497872_DE_quarantine_how_it_works_3_1,,145_node_39_1583934497872_DE_quarantine_how_it_works,node_39_1583934497872,DE_quarantine_how_it_works,node_37_1583934497863,DE_Quarantine
489_node_39_1583934497872_DE_quarantine_how_it_works_4_1,,146_node_39_1583934497872_DE_quarantine_how_it_works,node_39_1583934497872,DE_quarantine_how_it_works,node_37_1583934497863,DE_Quarantine
490_node_17_1584547964127_DE_quarantine_toiletpaper_1_1,"<speak> According to the German trade association, customers behave irrationally because they fear that they are short of goods and make hamster purchases that are not necessary. This also includes toilet paper. The supply of goods is absolutely guaranteed. Often, the employees simply couldn't come up with the shelves quickly enough. Since toilet paper is also manufactured in Germany, there would be no supply difficulties anyway. And no: the corona virus is not in the toilet paper. </speak>",,node_17_1584547964127,DE_quarantine_toiletpaper,node_37_1583934497863,DE_Quarantine
491_node_17_1584547964127_DE_quarantine_toiletpaper_2_1,"<p> According to the German trade association, customers behave irrationally because they fear that they are short of goods and make hamster purchases that are not necessary. This also includes toilet paper. The supply of goods is absolutely guaranteed. Often, the employees simply couldn't come up with the shelves quickly enough. Since toilet paper is also manufactured in Germany, there would be no supply difficulties anyway. And no: the corona virus is not in the toilet paper. <a href='https://www.deutschlandfunk.de/supermaerkte-die-warenversorgung-ist-absolut-sichorgt.694.de.html?dram:article_id=472710' target='_blank'> (1) </ a> </p>",,node_17_1584547964127,DE_quarantine_toiletpaper,node_37_1583934497863,DE_Quarantine
492_node_17_1584547964127_DE_quarantine_toiletpaper_3_1,,147_node_17_1584547964127_DE_quarantine_toiletpaper,node_17_1584547964127,DE_quarantine_toiletpaper,node_37_1583934497863,DE_Quarantine
493_node_40_1583934497872_DE_quarantine_control_1_1,"<speak> Persons who are infected, have had contact with infected people or have stayed in risk areas are officially prescribed a 14-day quarantine. During this time, those affected have to measure fever twice a day according to the recommendations of the Robert Koch Institute, keep a diary of their symptoms, cut back on request and be available for the employees of the health department. They should report to the sick person every day. For people who have not been quarantined, the contact ban must still be followed. Violations of the contact restrictions should be monitored by the regulatory authorities and the police and sanctioned in the event of violations. </speak>",,node_40_1583934497872,DE_quarantine_control,node_37_1583934497863,DE_Quarantine
494_node_40_1583934497872_DE_quarantine_control_2_1,"<p> Persons who are infected, have had contact with infected people or have been in risk areas are officially prescribed a 14-day quarantine. During this time, those affected have to measure fever twice a day according to the recommendations of the Robert Koch Institute, keep a diary of their symptoms, cut back on request and be available for the employees of the health department. They should report to the sick person every day. For people who have not been quarantined, the contact ban must still be followed. Violations of the contact restrictions should be monitored by the regulatory authorities and the police and sanctioned in the event of violations. <a href = 'https: //www.mdr.de/nachrichten/panorama/corona-quarantaene-kontrollen-100.html' target = '_ blank'",,node_40_1583934497872,DE_quarantine_control,node_37_1583934497863,DE_Quarantine
495_node_40_1583934497872_DE_quarantine_control_3_1,,148_node_40_1583934497872_DE_quarantine_control,node_40_1583934497872,DE_quarantine_control,node_37_1583934497863,DE_Quarantine
496_node_38_1583934497872_DE_quarantine_when_who_howlong_1_1,"<speak> A two-week quarantine is ordered by the authorities if there is a high risk that you have been infected. This is the case if you have had close contact with a patient with a laboratory-confirmed Kowitt 19 diagnosis within the past two weeks. Close contact means that you have spoken to the patient for at least 15 minutes, or have been coughed or sneezed while they have been contagious. The decision is always made by the health department. If you have been in the same room with a Kowitt 19 patient in the same room for the past two weeks and have not had close contact, no quarantine will be ordered, since there is then a lower risk of infection. Anyone who has had contact with someone in their family, friends or acquaintances,",,node_38_1583934497872,DE_quarantine_when_who_howlong,node_37_1583934497863,DE_Quarantine
497_node_38_1583934497872_DE_quarantine_when_who_howlong_2_1,"<p> A two-week quarantine is then ordered by the authorities if there is a high risk of being infected. This is the case if you have had close contact with a patient with a laboratory-confirmed COVID-19 diagnosis within the past two weeks. Close contact means that you have spoken to the patient for at least 15 minutes, or have been coughed or sneezed while they have been contagious. The decision is always made by the health department. If you have only been in the same room with a COVID-19 patient in the past two weeks and have had no close contact, no quarantine will be ordered, since there is then a lower risk of infection. Anyone who has had contact with someone in their family, friends or acquaintances, who, in turn, had contact with a laboratory-confirmed COVID-19 patient, but is completely healthy, also does not need to be quarantined. <a href='https://www.rki.de/SharedDocs/FAQ/NCOV2019/FAQ_Liste.html' target='_blank'> (1) </a> </p>",,node_38_1583934497872,DE_quarantine_when_who_howlong,node_37_1583934497863,DE_Quarantine
498_node_38_1583934497872_DE_quarantine_when_who_howlong_3_1,,149_node_38_1583934497872_DE_quarantine_when_who_howlong,node_38_1583934497872,DE_quarantine_when_who_howlong,node_37_1583934497863,DE_Quarantine
499_node_8_1585444713879_DE_quarantine_dos_and_donts_1_1,"<speak> To be able to give you an exact answer, please let me know if you have been ordered to have home quarantine because you are infected or you are suspected of being infected. </speak>",,node_8_1585444713879,DE_quarantine_dos_and_donts,node_37_1583934497863,DE_Quarantine
500_node_8_1585444713879_DE_quarantine_dos_and_donts_2_1,"<p> To be able to give you an exact answer, please let me know if you have been ordered to have home quarantine because you are infected or you are suspected of being infected. </p>",,node_8_1585444713879,DE_quarantine_dos_and_donts,node_37_1583934497863,DE_Quarantine
501_node_8_1585444713879_DE_quarantine_dos_and_donts_3_1,,150_node_8_1585444713879_DE_quarantine_dos_and_donts,node_8_1585444713879,DE_quarantine_dos_and_donts,node_37_1583934497863,DE_Quarantine
502_node_7_1584811533634_DE_quarantine_general_1_1,"<speak> Quarantine means temporary regulatory isolation of a potentially or actually infected person to prevent the spread of a virus. This is done over the maximum duration of the incubation period. In the case of the SARS Koff 2, a maximum of fourteen days. The quarantine can be limited to individuals in their home or affect the population of an entire region, such as currently in Italy. Would you like to learn more about when to quarantine, how quarantine works, what you can and can't do, or who controls it? </speak>",,node_7_1584811533634,DE_quarantine_general,node_37_1583934497863,DE_Quarantine
503_node_7_1584811533634_DE_quarantine_general_2_1,"<p> Quarantine means a temporary, official isolation of a potentially or actually infected person in order to prevent the spread of a virus. This takes place over the maximum duration of the incubation period - in the case of the SARS-CoV-2, a maximum of fourteen days. The quarantine can be limited to individuals in their home or affect the population of an entire region, such as currently in Italy. Would you like to know more about when to quarantine, how the quarantine works, what you can and cannot do, or who controls it? <a href='https://www.zusammen Gegencorona.de/informieren/informationen-alltag/' target='_blank'> (1) </a> </p>",,node_7_1584811533634,DE_quarantine_general,node_37_1583934497863,DE_Quarantine
504_node_7_1584811533634_DE_quarantine_general_3_1,,151_node_7_1584811533634_DE_quarantine_general,node_7_1584811533634,DE_quarantine_general,node_37_1583934497863,DE_Quarantine
505_node_43_1561725295567_DE_agent_no_1_1,No problem.,,node_43_1561725295567,DE_agent_no,node_1_1561724681765,DE_agent
506_node_2_1561725264585_DE_agent_request_name_1_1,What is your first name?,,node_2_1561725264585,DE_agent_request_name,node_1_1561724681765,DE_agent
507_node_13_1550509387768_DE_features_time_1_1,<speak> It's $ time. </speak>,,node_13_1550509387768,DE_features_time,node_3_1568043924762,DE_bot_features
508_node_13_1550509387768_DE_features_time_2_1,It's $ time.,,node_13_1550509387768,DE_features_time,node_3_1568043924762,DE_bot_features
509_node_7_1550508181006_DE_features_date_1_1,<speak> Today is $ date </speak>,,node_7_1550508181006,DE_features_date,node_3_1568043924762,DE_bot_features
510_node_7_1550508181006_DE_features_date_2_1,Today is the $ date,,node_7_1550508181006,DE_features_date,node_3_1568043924762,DE_bot_features
511_node_5_1550507998092_DE_greeting_how_are_you_1_1,<speak> I'm fine. Thanks! </speak>,,node_5_1550507998092,DE_greeting_how_are_you,node_1_1550505703742,DE_greeting
512_node_5_1550507998092_DE_greeting_how_are_you_1_2,"<speak> <prosody rate = 'slow'> Good </prosody>, thanks! </speak>",,node_5_1550507998092,DE_greeting_how_are_you,node_1_1550505703742,DE_greeting
513_node_5_1550507998092_DE_greeting_how_are_you_1_3,<speak> I'm fine. Thanks! </speak>,,node_5_1550507998092,DE_greeting_how_are_you,node_1_1550505703742,DE_greeting
514_node_5_1550507998092_DE_greeting_how_are_you_1_4,<speak> Everything is great! </speak>,,node_5_1550507998092,DE_greeting_how_are_you,node_1_1550505703742,DE_greeting
515_node_5_1550507998092_DE_greeting_how_are_you_1_5,<speak> Thanks for asking. I feel alive like never before. How can I help you? </speak>,,node_5_1550507998092,DE_greeting_how_are_you,node_1_1550505703742,DE_greeting
516_node_5_1550507998092_DE_greeting_how_are_you_2_1,I'm good. Thanks!,,node_5_1550507998092,DE_greeting_how_are_you,node_1_1550505703742,DE_greeting
517_node_5_1550507998092_DE_greeting_how_are_you_2_2,Good thank you!,,node_5_1550507998092,DE_greeting_how_are_you,node_1_1550505703742,DE_greeting
518_node_5_1550507998092_DE_greeting_how_are_you_2_3,I'm fine. Thanks!,,node_5_1550507998092,DE_greeting_how_are_you,node_1_1550505703742,DE_greeting
519_node_5_1550507998092_DE_greeting_how_are_you_2_4,Everything great!,,node_5_1550507998092,DE_greeting_how_are_you,node_1_1550505703742,DE_greeting
520_node_5_1550507998092_DE_greeting_how_are_you_2_5,Thank you for your concern. I feel alive like never before. How can I help you?,,node_5_1550507998092,DE_greeting_how_are_you,node_1_1550505703742,DE_greeting
521_node_4_1550507804546_DE_greeting_goodbye_1_1,<speak> It was fun to write with you. Please feel free to contact me again if you have any further questions about our insurance. </speak>,,node_4_1550507804546,DE_greeting_goodbye,node_1_1550505703742,DE_greeting
522_node_4_1550507804546_DE_greeting_goodbye_1_2,<speak> I hope I could help you. I'm looking forward to the next time! </speak>,,node_4_1550507804546,DE_greeting_goodbye,node_1_1550505703742,DE_greeting
523_node_4_1550507804546_DE_greeting_goodbye_1_3,<speak> I would be happy if you get back to me soon! </speak>,,node_4_1550507804546,DE_greeting_goodbye,node_1_1550505703742,DE_greeting
524_node_4_1550507804546_DE_greeting_goodbye_1_4,<speak> I was happy. See you soon! </speak>,,node_4_1550507804546,DE_greeting_goodbye,node_1_1550505703742,DE_greeting
525_node_4_1550507804546_DE_greeting_goodbye_1_5,<speak> Until next time. I'm looking forward to it! </speak>,,node_4_1550507804546,DE_greeting_goodbye,node_1_1550505703742,DE_greeting
526_node_4_1550507804546_DE_greeting_goodbye_1_6,<speak> Bye! </speak>,,node_4_1550507804546,DE_greeting_goodbye,node_1_1550505703742,DE_greeting
527_node_4_1550507804546_DE_greeting_goodbye_1_7,<speak> bye! Have a nice day. </speak>,,node_4_1550507804546,DE_greeting_goodbye,node_1_1550505703742,DE_greeting
528_node_4_1550507804546_DE_greeting_goodbye_1_8,<speak> I was happy to chat with you. See you soon! </speak>,,node_4_1550507804546,DE_greeting_goodbye,node_1_1550505703742,DE_greeting
529_node_4_1550507804546_DE_greeting_goodbye_1_9,<speak> Visit me again soon. </speak>,,node_4_1550507804546,DE_greeting_goodbye,node_1_1550505703742,DE_greeting
530_node_4_1550507804546_DE_greeting_goodbye_1_10,<speak> goodbye. Feel free to contact me again if you have any questions. </speak>,,node_4_1550507804546,DE_greeting_goodbye,node_1_1550505703742,DE_greeting
531_node_4_1550507804546_DE_greeting_goodbye_1_11,<speak> Come back soon. </speak>,,node_4_1550507804546,DE_greeting_goodbye,node_1_1550505703742,DE_greeting
532_node_4_1550507804546_DE_greeting_goodbye_2_1,It was fun to write with you. Please feel free to contact me again if you have any further questions about our insurance.,,node_4_1550507804546,DE_greeting_goodbye,node_1_1550505703742,DE_greeting
533_node_4_1550507804546_DE_greeting_goodbye_2_2,I hope I could help you and look forward to next time!,,node_4_1550507804546,DE_greeting_goodbye,node_1_1550505703742,DE_greeting
534_node_4_1550507804546_DE_greeting_goodbye_2_3,I would be happy if you get back to me soon!,,node_4_1550507804546,DE_greeting_goodbye,node_1_1550505703742,DE_greeting
535_node_4_1550507804546_DE_greeting_goodbye_2_4,It was a pleasure. Bye for now!,,node_4_1550507804546,DE_greeting_goodbye,node_1_1550505703742,DE_greeting
536_node_4_1550507804546_DE_greeting_goodbye_2_5,Until next time. I'm happy for that!,,node_4_1550507804546,DE_greeting_goodbye,node_1_1550505703742,DE_greeting
537_node_4_1550507804546_DE_greeting_goodbye_2_6,Bye!,,node_4_1550507804546,DE_greeting_goodbye,node_1_1550505703742,DE_greeting
538_node_4_1550507804546_DE_greeting_goodbye_2_7,Bye! Have a nice day.,,node_4_1550507804546,DE_greeting_goodbye,node_1_1550505703742,DE_greeting
539_node_4_1550507804546_DE_greeting_goodbye_2_8,I was happy to chat with you. Bye for now!,,node_4_1550507804546,DE_greeting_goodbye,node_1_1550505703742,DE_greeting
540_node_4_1550507804546_DE_greeting_goodbye_2_9,Visit me again soon.,,node_4_1550507804546,DE_greeting_goodbye,node_1_1550505703742,DE_greeting
541_node_4_1550507804546_DE_greeting_goodbye_2_10,Goodbye. Feel free to contact me again if you have any questions.,,node_4_1550507804546,DE_greeting_goodbye,node_1_1550505703742,DE_greeting
542_node_4_1550507804546_DE_greeting_goodbye_2_11,Come back soon.,,node_4_1550507804546,DE_greeting_goodbye,node_1_1550505703742,DE_greeting
543_node_3_1550507587839_DE_greeting_hello_introduced_true_1_1,<speak> Hello. How can I help you? </speak>,,node_3_1550507587839,DE_greeting_hello_introduced_true,node_1_1550505703742,DE_greeting
544_node_3_1550507587839_DE_greeting_hello_introduced_true_1_2,<speak> Hello. How can I help you? </speak>,,node_3_1550507587839,DE_greeting_hello_introduced_true,node_1_1550505703742,DE_greeting
545_node_3_1550507587839_DE_greeting_hello_introduced_true_1_3,<speak> Hello. How can I help you? </speak>,,node_3_1550507587839,DE_greeting_hello_introduced_true,node_1_1550505703742,DE_greeting
546_node_3_1550507587839_DE_greeting_hello_introduced_true_2_1,Hi there. How can I help you?,,node_3_1550507587839,DE_greeting_hello_introduced_true,node_1_1550505703742,DE_greeting
547_node_3_1550507587839_DE_greeting_hello_introduced_true_2_2,Hi there. How can I help you?,,node_3_1550507587839,DE_greeting_hello_introduced_true,node_1_1550505703742,DE_greeting
548_node_3_1550507587839_DE_greeting_hello_introduced_true_2_3,Hi there. How can I help you?,,node_3_1550507587839,DE_greeting_hello_introduced_true,node_1_1550505703742,DE_greeting
549_node_2_1550505786043_DE_greeting_hello_introduced_false_1_1,"<speak> Hello! I’m Helena. Your virtual assistant. I will help you with your questions about coronavirus. From general information about the virus and its transmission to protective measures, travel information and more. How can I help you? </speak>",,node_2_1550505786043,DE_greeting_hello_introduced_false,node_1_1550505703742,DE_greeting
550_node_2_1550505786043_DE_greeting_hello_introduced_false_2_1,"Hi there! I am Helena, your virtual assistant. I will help you with all your questions about coronavirus - from general information about the virus and its transmission to protective measures, travel information and more. How can I help you?",,node_2_1550505786043,DE_greeting_hello_introduced_false,node_1_1550505703742,DE_greeting
551_node_2_1550505786043_DE_greeting_hello_introduced_false_3_1,,152_node_2_1550505786043_DE_greeting_hello_introduced_false,node_2_1550505786043,DE_greeting_hello_introduced_false,node_1_1550505703742,DE_greeting
552_response_4_1584560445590__1_1,"<speak> Unfortunately, I couldn't find anything you were looking for. Take a look at the websites of Deutsche Welle or Tagesschau for more information. </speak>",,response_4_1584560445590,,node_3_1584560123260,give_request_answer_200_no_data
553_response_4_1584560445590__2_1,Unfortunately I could not find anything you are looking for. Take a look at the Deutsche Welle or Tagesschau website for more information,,response_4_1584560445590,,node_3_1584560123260,give_request_answer_200_no_data
554_response_4_1584560445590__3_1,,153_response_4_1584560445590_,response_4_1584560445590,,node_3_1584560123260,give_request_answer_200_no_data
555_response_1_1584560418150__1_1,"<speak> Unfortunately, I couldn't find anything you were looking for. Take a look at the website of the Federal Ministry of Health or the Robert Koch Institute for more information. </speak>",,response_1_1584560418150,,node_3_1584560123260,give_request_answer_200_no_data
556_response_1_1584560418150__2_1,Unfortunately I could not find anything you are looking for. Take a look at the website of the Federal Ministry of Health or the Robert Koch Institute for more information,,response_1_1584560418150,,node_3_1584560123260,give_request_answer_200_no_data
557_response_1_1584560418150__3_1,,154_response_1_1584560418150_,response_1_1584560418150,,node_3_1584560123260,give_request_answer_200_no_data
558_node_23_1584627316706_DE_work_shorttimework_allowance_1_1,"<speak> If there is a loss of work due to a loss of earnings, for example because delivery bottlenecks occur as a result of the Corona virus and the company is subsequently only partially or not able to work, the employees concerned are entitled to short-time allowance. Short-time work benefits can be granted for a period of up to twelve months. Short-time work benefit is paid in the same amount as unemployment benefit and is 67 or 60 percent of the difference between the flat-rate net salary that would have been paid without loss of work and the flat-rate net salary from the actual salary received. The responsible employment agency will check in individual cases whether the conditions for granting short-time allowance are met.",,node_23_1584627316706,DE_work_shorttimework_allowance,node_19_1584626674416,DE_Work
559_node_23_1584627316706_DE_work_shorttimework_allowance_2_1,"<p> If there is a loss of work with loss of earnings because, for example, delivery bottlenecks occur as a result of the corona virus and the company is subsequently only able to work to a limited extent or not at all, the employees concerned are entitled to a short-time allowance. Short-time work benefits can be granted for a period of up to twelve months. Short-time work benefit is paid in the same amount as unemployment benefit and is 67 or 60 percent of the difference between the flat-rate net salary that would have been paid without loss of work and the flat-rate net salary from the actual salary received. The responsible employment agency will check in individual cases whether the conditions for granting short-time allowance are met. On the website of the Federal Ministry of Labor and Social Affairs you will find further relevant questions on the subject of labor law and Covid-19. <a href='https://www.bmas.de/DE/Presse/Mteilungen/2020/corona-virus-arbeitsrechtliche-aus Effects.html' target='_blank'> (1) </a> </p>",,node_23_1584627316706,DE_work_shorttimework_allowance,node_19_1584626674416,DE_Work
560_node_23_1584627316706_DE_work_shorttimework_allowance_3_1,,155_node_23_1584627316706_DE_work_shorttimework_allowance,node_23_1584627316706,DE_work_shorttimework_allowance,node_19_1584626674416,DE_Work
561_node_23_1584627316706_DE_work_shorttimework_allowance_4_1,,156_node_23_1584627316706_DE_work_shorttimework_allowance,node_23_1584627316706,DE_work_shorttimework_allowance,node_19_1584626674416,DE_Work
562_node_25_1584629378862_DE_work_public_transportation_1_1,"<speak> If you cannot reach your workplace due to generally arranged measures and therefore cannot perform your work, you have no legal right to payment of the agreed remuneration. Because the employee bears the risk that he gets to the company as his place of work (so-called path risk). On the website of the Federal Ministry of Labor and Social Affairs you will find further relevant questions on the subject of labor law and Kowitt 19. </speak>",,node_25_1584629378862,DE_work_public_transportation,node_19_1584626674416,DE_Work
563_node_25_1584629378862_DE_work_public_transportation_2_1,"<p> If you cannot reach your workplace due to generally arranged measures and therefore cannot perform your work, you have no legal right to payment of the agreed remuneration. Because the employee bears the risk that he gets to the company as his place of work (so-called path risk). On the website of the Federal Ministry of Labor and Social Affairs you will find further relevant questions on the subject of labor law and Covid-19. <a href='https://www.bmas.de/DE/Presse/Mteilungen/2020/corona-virus-arbeitsrechtliche-aus Effects.html' target='_blank'> (1) </a> </p>",,node_25_1584629378862,DE_work_public_transportation,node_19_1584626674416,DE_Work
564_node_25_1584629378862_DE_work_public_transportation_3_1,,157_node_25_1584629378862_DE_work_public_transportation,node_25_1584629378862,DE_work_public_transportation,node_19_1584626674416,DE_Work
565_node_25_1584629378862_DE_work_public_transportation_4_1,,158_node_25_1584629378862_DE_work_public_transportation,node_25_1584629378862,DE_work_public_transportation,node_19_1584626674416,DE_Work
566_node_26_1584629787220_DE_work_continued_payment_1_1,"<speak> The wages for workers are still secured both when an individual is quarantined and when an entire city is cordoned off. In Germany, the Infection Protection Act ensures that the remuneration is paid for six weeks after the start of the loss of earnings. If the quarantine continues after the six weeks, sick pay is paid. If, on the other hand, the employer voluntarily says that he will close the company, he is obliged to continue paying the wages. This also applies if the closure was not voluntary. Situations like this are part of his operational risk. On the website of the Federal Ministry of Labor and Social Affairs you will find further relevant questions on the subject of labor law and Kowitt 19. </speak>",,node_26_1584629787220,DE_work_continued_payment,node_19_1584626674416,DE_Work
567_node_26_1584629787220_DE_work_continued_payment_2_1,"<p> The wages for workers are still secured when an individual is quarantined or when an entire city is cordoned off. In Germany, the Infection Protection Act ensures that the remuneration is paid for six weeks after the start of the loss of earnings. If the quarantine continues after the six weeks, sick pay is paid. If, on the other hand, the employer voluntarily says that he will close the company, he is obliged to continue paying the wages. This also applies if the closure was not voluntary. Situations like this are part of his operational risk. On the website of the Federal Ministry of Labor and Social Affairs you will find further relevant questions on the subject of labor law and Kowitt 19. <a href = 'https: //www.zdf.",,node_26_1584629787220,DE_work_continued_payment,node_19_1584626674416,DE_Work
568_node_26_1584629787220_DE_work_continued_payment_3_1,,159_node_26_1584629787220_DE_work_continued_payment,node_26_1584629787220,DE_work_continued_payment,node_19_1584626674416,DE_Work
569_node_26_1584629787220_DE_work_continued_payment_4_1,,160_node_26_1584629787220_DE_work_continued_payment,node_26_1584629787220,DE_work_continued_payment,node_19_1584626674416,DE_Work
570_node_27_1584630732417_DE_work_notification_1_1,<speak> There is generally no obligation to disclose the medical diagnosis to the employer or work colleagues. The employee is only obliged to notify the employer of their own incapacity to work and to prove their expected duration by means of a certificate. On the website of the Federal Ministry of Labor and Social Affairs you will find further relevant questions on the subject of labor law and Kowitt 19. </speak>,,node_27_1584630732417,DE_work_notification,node_19_1584626674416,DE_Work
571_node_27_1584630732417_DE_work_notification_2_1,<p> There is basically no obligation to disclose the medical diagnosis to the employer or colleagues. The employee is only obliged to notify the employer of their own incapacity to work and to prove their expected duration by means of a certificate. On the website of the Federal Ministry of Labor and Social Affairs you will find further relevant questions on the subject of labor law and Covid-19. <a href='https://www.bmas.de/DE/Presse/Mteilungen/2020/corona-virus-arbeitsrechtliche-aus Effects.html' target='_blank'> (1) </a> </p>,,node_27_1584630732417,DE_work_notification,node_19_1584626674416,DE_Work
572_node_27_1584630732417_DE_work_notification_3_1,,161_node_27_1584630732417_DE_work_notification,node_27_1584630732417,DE_work_notification,node_19_1584626674416,DE_Work
573_node_27_1584630732417_DE_work_notification_4_1,,162_node_27_1584630732417_DE_work_notification,node_27_1584630732417,DE_work_notification,node_19_1584626674416,DE_Work
574_node_24_1584627624302_DE_work_infection_1_1,"<speak> If the employee is unable to work as a result of an infection with the coronavirus and is thus prevented from working, there is a right to continued payment of sickness for a period of six weeks. After this period, statutory health insurers are generally entitled to sickness benefit. On the website of the Federal Ministry of Labor and Social Affairs you will find further relevant questions on the subject of labor law and Kowitt 19. </speak>",,node_24_1584627624302,DE_work_infection,node_19_1584626674416,DE_Work
575_node_24_1584627624302_DE_work_infection_2_1,"<p> If the employee is unable to work as a result of an infection with the corona virus and is thus prevented from working, there is a right to continued payment of sickness for a period of six weeks. After this period, statutory health insurers are generally entitled to sickness benefit. On the website of the Federal Ministry of Labor and Social Affairs you will find further relevant questions on the subject of labor law and Covid-19. <a href='https://www.bmas.de/DE/Presse/Mteilungen/2020/corona-virus-arbeitsrechtliche-aus Effects.html' target='_blank'> (1) </a> </p>",,node_24_1584627624302,DE_work_infection,node_19_1584626674416,DE_Work
576_node_24_1584627624302_DE_work_infection_3_1,,163_node_24_1584627624302_DE_work_infection,node_24_1584627624302,DE_work_infection,node_19_1584626674416,DE_Work
577_node_24_1584627624302_DE_work_infection_4_1,,164_node_24_1584627624302_DE_work_infection,node_24_1584627624302,DE_work_infection,node_19_1584626674416,DE_Work
578_node_22_1584626674430_DE_work_homeoffice_rights_1_1,"<speak> You do not have a legal right to work from home. However, employees can agree this with their employer. The option can also result from a company agreement or a collective agreement. On the website of the Federal Ministry of Labor and Social Affairs you will find further relevant questions on the subject of labor law and Kowitt 19. </speak>",,node_22_1584626674430,DE_work_homeoffice_rights,node_19_1584626674416,DE_Work
579_node_22_1584626674430_DE_work_homeoffice_rights_2_1,"<p> You do not have a legal right to work from home. However, employees can agree this with their employer. The option can also result from a company agreement or a collective agreement. On the website of the Federal Ministry of Labor and Social Affairs you will find further relevant questions on the subject of labor law and Covid-19. <a href='https://www.bmas.de/DE/Presse/Mteilungen/2020/corona-virus-arbeitsrechtliche-aus Effects.html' target='_blank'> (1) </a> </p>",,node_22_1584626674430,DE_work_homeoffice_rights,node_19_1584626674416,DE_Work
580_node_22_1584626674430_DE_work_homeoffice_rights_3_1,,165_node_22_1584626674430_DE_work_homeoffice_rights,node_22_1584626674430,DE_work_homeoffice_rights,node_19_1584626674416,DE_Work
581_node_22_1584626674430_DE_work_homeoffice_rights_4_1,,166_node_22_1584626674430_DE_work_homeoffice_rights,node_22_1584626674430,DE_work_homeoffice_rights,node_19_1584626674416,DE_Work
582_node_20_1584626674430_DE_work_covid_general_1_1,"<speak> Which of the topics related to labor law and Kowitt 19 would you like to know more about? A little hint. If the topic you are looking for cannot be found here, I suggest you take a look at the website of the Federal Ministry of Labor and Social Affairs as well as the verdi website. You will find the links to it. </speak>",,node_20_1584626674430,DE_work_covid_general,node_19_1584626674416,DE_Work
583_node_20_1584626674430_DE_work_covid_general_2_1,"<p> Which of the topics related to labor law and Covid-19 would you like to know more about? A little tip: If the topic you are looking for cannot be found here, I suggest you also take a look at the website of the Federal Ministry of Labor and Social Affairs and the ver.di website. You will find the links to it. </p>",,node_20_1584626674430,DE_work_covid_general,node_19_1584626674416,DE_Work
584_node_20_1584626674430_DE_work_covid_general_3_1,,167_node_20_1584626674430_DE_work_covid_general,node_20_1584626674430,DE_work_covid_general,node_19_1584626674416,DE_Work
585_node_20_1584626674430_DE_work_covid_general_4_1,,168_node_20_1584626674430_DE_work_covid_general,node_20_1584626674430,DE_work_covid_general,node_19_1584626674416,DE_Work
586_node_9_1550508388814_DE_cc_joke_1_1,<speak> What do you have if you cut an avocado into 6 * 10 ^ 23 parts? GuacaMOLe </speak>,,node_9_1550508388814,DE_cc_joke,node_6_1550508166703,DE_chit-chat
587_node_9_1550508388814_DE_cc_joke_1_2,<speak> What are 2 lemmas? A dilemma. </speak>,,node_9_1550508388814,DE_cc_joke,node_6_1550508166703,DE_chit-chat
588_node_9_1550508388814_DE_cc_joke_1_3,<speak> Which program do Jedis use to open PDFs? Adobe Wan Kenobi. </speak>,,node_9_1550508388814,DE_cc_joke,node_6_1550508166703,DE_chit-chat
589_node_9_1550508388814_DE_cc_joke_2_1,What do you have if you cut an avocado into 6 * 10 ^ 23 parts? Guacamole,,node_9_1550508388814,DE_cc_joke,node_6_1550508166703,DE_chit-chat
590_node_9_1550508388814_DE_cc_joke_2_2,What are 2 lemmas? A dilemma.,,node_9_1550508388814,DE_cc_joke,node_6_1550508166703,DE_chit-chat
591_node_9_1550508388814_DE_cc_joke_2_3,Which program do Jedis use to open PDFs? Adobe Wan Kenobi.,,node_9_1550508388814,DE_cc_joke,node_6_1550508166703,DE_chit-chat
592_node_3_1568200869427_DE_cc_moon_1_1,<speak> The distance from earth to the moon is 384400 kilometers. </speak>,,node_3_1568200869427,DE_cc_moon,node_6_1550508166703,DE_chit-chat
593_node_3_1568200869427_DE_cc_moon_2_1,The distance from the earth to the moon is 384400 kilometers.,,node_3_1568200869427,DE_cc_moon,node_6_1550508166703,DE_chit-chat
594_node_6_1568200600723_DE_cc_fun_fact_1_1,<speak> The Eiffel Tower shrinks 15 centimeters in the cold. </speak>,,node_6_1568200600723,DE_cc_fun_fact,node_6_1550508166703,DE_chit-chat
595_node_6_1568200600723_DE_cc_fun_fact_1_2,"<speak> At birth, a baby panda is smaller than a mouse. </speak>",,node_6_1568200600723,DE_cc_fun_fact,node_6_1550508166703,DE_chit-chat
596_node_6_1568200600723_DE_cc_fun_fact_1_3,<speak> There is no rail transport for passenger transportation in Iceland. </speak>,,node_6_1568200600723,DE_cc_fun_fact,node_6_1550508166703,DE_chit-chat
597_node_6_1568200600723_DE_cc_fun_fact_1_4,<speak> The Sagrada Familia has been under construction for 137 years and is still not finished! </speak>,,node_6_1568200600723,DE_cc_fun_fact,node_6_1550508166703,DE_chit-chat
598_node_6_1568200600723_DE_cc_fun_fact_1_5,"<speak> Facebook has developed two AI chatbots! However, the software became independent, the two bots Bob and Alice developed their own language and were then abolished. </speak>",,node_6_1568200600723,DE_cc_fun_fact,node_6_1550508166703,DE_chit-chat
